x,y
7.432705483753129,-10.0
0.8788280152699635,-10.0
8.044301594319766,-10.0
-0.45692952321587477,-10.0
-1.390074445411738,-10.0
5.778934350886589,-10.0
9.683059998622426,-10.0
-2.605484146951424,-10.0
9.378657386324697,-10.0
8.580527755308388,-10.0
-6.446148284760378,-10.0
2.177032336890951,-10.0
4.097294911294851,-10.0
8.856073582583342,-10.0
3.3131483393150685,-10.0
-7.332084890966137,-10.0
-0.04264802429251091,-10.0
-0.12760332087770365,-10.0
0.004523786974917954,-10.0
9.171645722184945,-10.0
-3.001252003554904,-10.0
-5.524577064435681,-10.0
0.4417400442289541,-10.0
2.823418479300564,-10.0
8.782141068480176,-10.0
1.6403160129409162,-10.0
-4.643332194168231,-10.0
8.595493906161337,-10.0
-0.16549430775046936,-10.0
3.5160172986705174,-10.0
-0.47922179049196245,-10.0
-5.660399471560098,-10.0
3.851040894211213,-10.0
5.412609661834875,-10.0
-6.184229894829247,-10.0
-0.8016797450303681,-10.0
-2.763698801961816,-10.0
-6.5854036110745025,-10.0
-5.572966802884256,-10.0
9.250148226527568,-10.0
7.684461032635625,-10.0
-2.354163476104416,-10.0
4.7894648627008785,-10.0
-9.16063925637459,-10.0
8.301144024803449,-10.0
0.7434170242820457,-10.0
6.405356070358877,-10.0
-4.481234848696529,-10.0
-2.477523736418645,-10.0
-3.0391256217633895,-10.0
9.448793354225117,-10.0
-1.4108023415453257,-10.0
-0.006145189360067249,-10.0
9.119578600374524,-10.0
8.063911767014762,-10.0
-2.099789794797302,-10.0
-3.8528416054192878,-10.0
6.140958722700763,-10.0
-7.85056820261437,-10.0
-2.1562217260675993,-10.0
7.528676343665502,-10.0
8.352848296653065,-10.0
-5.330474626766963,-10.0
-8.425596989786904,-10.0
5.754549969164103,-10.0
2.435561307920473,-10.0
-5.249903647523255,-10.0
0.11786388422012806,-10.0
-8.57163555849567,-10.0
4.001746410456269,-10.0
0.5345091193211271,-10.0
4.09295728880031,-10.0
-8.23661253980842,-10.0
2.896300466025073,-10.0
-2.5932823371047498,-10.0
-0.013828680127838666,-10.0
-3.2903500048296745,-10.0
2.6817305271753877,-10.0
1.3652187014401367,-10.0
2.342295141824442,-10.0
-8.732407586442847,-10.0
-5.497167979775329,-10.0
-8.561908784572198,-10.0
-2.3340430037240107,-10.0
-0.3798301244863733,-10.0
-7.75316114474923,-10.0
3.3517816978533084,-10.0
-0.2528648741392381,-10.0
0.006594241297223746,-10.0
1.949316820056346,-10.0
8.697567922082392,-10.0
1.7772993331679725,-10.0
-8.130348730986762,-10.0
-7.070615456305108,-10.0
3.8778625406466993,-10.0
-3.5476556504553507,-10.0
5.105744510036914,-10.0
0.21277610220691123,-10.0
-2.4062290106064843,-10.0
4.788973848563593,-10.0
-6.3403838790683515,-10.0
-4.303747951810648,-10.0
-4.161183553116419,-10.0
-1.6936391394743406,-10.0
8.14227698613179,-10.0
6.250792599563589,-10.0
6.432067735226475,-10.0
2.6229972611122037,-10.0
-9.835723593271117,-10.0
-4.277338922487783,-10.0
0.03598805378539538,-10.0
7.969095004004544,-10.0
-2.724431498218733,-10.0
1.0111892707266996,-10.0
6.970896762559718,-10.0
-3.1718701587248805,-10.0
4.961496722717511,-10.0
1.9005442864940054,-10.0
0.5066378548584254,-10.0
2.595818311178652,-10.0
-0.30290064097798997,-10.0
-7.740548893980039,-10.0
7.938115632247289,-10.0
9.394654633205754,-10.0
6.663273133365781,-10.0
-2.924162727608641,-10.0
2.678294559197873,-10.0
5.415261899743278,-10.0
-8.755052403181482,-10.0
5.788906929886741,-10.0
-8.302110860286904,-10.0
8.79648373784087,-10.0
-5.1707702645334646,-10.0
9.262842437911143,-10.0
-5.358507816141003,-10.0
0.7076972967332367,-10.0
6.629463339902106,-10.0
